customer_id,age_first,country_first,gender_first,days_since_signup_first,days_since_last_purchase_min,cancellations_count_max,purchase_frequency_mean,revenue_sum,revenue_mean,revenue_std,quantity_sum,quantity_mean,subscription_status_first,churned
CUST1862,65,Germany,Female,1749,1677,3,43.0,844.34,844.34,,7,7.0,cancelled,1
CUST1863,31,USA,Male,910,626,4,49.0,97.04,97.04,,8,8.0,active,0
CUST1864,62,Pakistan,Male,1339,646,0,4.0,1005.36,1005.36,,8,8.0,active,0
CUST1865,61,Germany,Male,1655,808,1,11.0,1288.1999999999998,1288.1999999999998,,5,5.0,active,0
CUST1866,47,Pakistan,Female,1961,347,4,30.0,813.33,813.33,,3,3.0,cancelled,1
CUST1867,48,USA,Female,1703,1604,4,45.0,1469.8799999999999,1469.8799999999999,,9,9.0,cancelled,1
CUST1868,53,USA,Female,1214,870,4,1.0,1961.3,1961.3,,5,5.0,active,0
CUST1869,55,Germany,Female,1243,931,3,4.0,81.66,81.66,,6,6.0,active,0
CUST1870,68,Pakistan,Female,1631,1438,5,7.0,649.95,649.95,,3,3.0,active,0
CUST1871,67,Pakistan,Female,1847,1191,3,40.0,33.42,33.42,,2,2.0,cancelled,1
CUST1872,18,Canada,Male,1537,1472,0,22.0,1575.72,1575.72,,9,9.0,paused,0
CUST1873,32,Germany,Male,1994,321,1,43.0,43.44,43.44,,3,3.0,active,0
CUST1874,46,Germany,Male,1975,409,2,46.0,1949.8500000000001,1949.8500000000001,,7,7.0,active,0
CUST1875,62,India,Female,1759,1101,1,2.0,1927.6200000000001,1927.6200000000001,,9,9.0,active,0
CUST1876,23,Germany,Female,1409,298,5,49.0,691.62,691.62,,3,3.0,cancelled,1
CUST1877,20,India,Female,1701,598,5,32.0,1168.56,1168.56,,3,3.0,paused,0
CUST1878,66,Germany,Male,1387,929,2,38.0,359.59,359.59,,7,7.0,paused,0
CUST1879,57,Canada,Female,1875,1846,1,2.0,368.07,368.07,,3,3.0,cancelled,1
CUST1880,69,USA,Other,1188,266,2,14.0,1983.72,1983.72,,6,6.0,active,0
CUST1881,18,USA,Male,1317,1107,3,19.0,1422.36,1422.36,,9,9.0,active,0
CUST1882,33,Germany,Male,1843,219,4,10.0,619.14,619.14,,3,3.0,active,0
CUST1883,24,UK,Female,1871,1489,3,35.0,633.44,633.44,,8,8.0,paused,0
CUST1884,45,Germany,Female,1111,929,2,39.0,1530.84,1530.84,,6,6.0,cancelled,1
CUST1885,57,India,Female,1610,1363,1,35.0,298.4,298.4,,8,8.0,active,0
CUST1886,61,Pakistan,Female,974,542,5,19.0,1635.76,1635.76,,8,8.0,active,0
CUST1887,46,Germany,Female,1719,858,5,34.0,135.16,135.16,,2,2.0,cancelled,1
CUST1888,61,India,Male,1771,1270,0,36.0,966.24,966.24,,8,8.0,active,0
CUST1889,51,UK,Male,1186,414,4,1.0,55.7,55.7,,5,5.0,active,0
CUST1890,48,USA,Female,1565,1156,0,21.0,1928.31,1928.31,,1,1.0,active,0
CUST1891,50,Germany,Female,1372,265,0,5.0,811.98,811.98,,9,9.0,active,0
CUST1892,55,UK,Female,1824,453,1,24.0,1715.8200000000002,1715.8200000000002,,3,3.0,paused,0
CUST1893,35,India,Female,1526,211,0,32.0,1472.0500000000002,1472.0500000000002,,5,5.0,cancelled,1
CUST1894,21,Pakistan,Other,1736,525,0,22.0,477.46999999999997,477.46999999999997,,7,7.0,paused,0
CUST1895,51,Germany,Female,1250,1064,2,31.0,404.04,404.04,,3,3.0,active,0
CUST1896,50,Pakistan,Other,1169,456,5,42.0,1475.35,1475.35,,5,5.0,active,0
CUST1897,44,Pakistan,Female,1802,734,5,17.0,1514.7,1514.7,,9,9.0,active,0
CUST1898,39,India,Male,1996,844,3,32.0,1210.59,1210.59,,9,9.0,paused,0
CUST1899,50,USA,Male,1905,1443,1,43.0,1421.3500000000001,1421.3500000000001,,7,7.0,cancelled,1
CUST1900,32,USA,Male,1071,768,2,9.0,1936.1399999999999,1936.1399999999999,,3,3.0,active,0
CUST1901,64,Germany,Male,1893,427,1,44.0,1583.24,1583.24,,4,4.0,active,0
CUST1902,32,UK,Male,1080,822,5,2.0,1305.48,1305.48,,4,4.0,active,0
CUST1903,20,India,Female,1372,553,1,31.0,1200.43,1200.43,,1,1.0,active,0
CUST1904,44,USA,Female,1145,368,2,4.0,1545.42,1545.42,,2,2.0,active,0
CUST1905,40,USA,Female,1986,217,4,46.0,165.62,165.62,,7,7.0,active,0
CUST1906,24,Germany,Male,1691,399,4,31.0,1715.6399999999999,1715.6399999999999,,6,6.0,active,0
CUST1907,21,UK,Female,1554,389,1,9.0,1649.04,1649.04,,4,4.0,active,0
CUST1908,54,Germany,Male,1687,993,3,42.0,781.13,781.13,,7,7.0,active,0
CUST1909,23,USA,Male,1337,611,5,29.0,951.0200000000001,951.0200000000001,,7,7.0,active,0
CUST1910,64,UK,Female,1529,1379,3,26.0,1957.23,1957.23,,3,3.0,paused,0
CUST1911,62,Canada,Female,1876,681,3,34.0,191.03,191.03,,7,7.0,active,0
CUST1912,23,USA,Female,1047,393,1,43.0,908.16,908.16,,8,8.0,cancelled,1
CUST1913,28,India,Male,952,378,3,11.0,651.28,651.28,,4,4.0,cancelled,1
CUST1914,63,Germany,Female,1818,462,5,8.0,99.6,99.6,,8,8.0,cancelled,1
CUST1915,38,USA,Female,1468,854,0,26.0,211.06,211.06,,2,2.0,cancelled,1
CUST1916,51,USA,Female,1314,1271,5,37.0,1596.33,1596.33,,9,9.0,cancelled,1
CUST1917,67,Canada,Male,1329,1208,5,24.0,236.75,236.75,,1,1.0,active,0
CUST1918,51,Pakistan,Female,1191,1038,0,43.0,539.04,539.04,,6,6.0,active,0
CUST1919,31,Pakistan,Female,1965,1519,5,40.0,1894.96,1894.96,,8,8.0,active,0
CUST1920,48,Pakistan,Male,1376,798,2,49.0,1943.08,1943.08,,4,4.0,cancelled,1
CUST1921,36,India,Male,1173,446,5,22.0,1339.8000000000002,1339.8000000000002,,6,6.0,active,0
CUST1922,68,Canada,Female,1901,1758,2,17.0,1134.32,1134.32,,8,8.0,cancelled,1
CUST1923,44,USA,Male,1776,1445,4,22.0,1897.2599999999998,1897.2599999999998,,6,6.0,active,0
CUST1924,66,UK,Female,1724,282,1,37.0,253.96,253.96,,1,1.0,active,0
CUST1925,33,India,Female,1123,746,0,39.0,314.54,314.54,,1,1.0,paused,0
CUST1926,44,UK,Other,1773,1058,4,30.0,1285.2,1285.2,,7,7.0,active,0
CUST1927,54,Germany,Female,1965,888,3,16.0,1631.0,1631.0,,5,5.0,paused,0
CUST1928,19,India,Male,1932,977,1,8.0,1829.61,1829.61,,9,9.0,paused,0
CUST1929,21,UK,Other,1583,1385,0,38.0,1151.92,1151.92,,4,4.0,active,0
CUST1930,42,Pakistan,Female,1029,854,3,37.0,1187.15,1187.15,,1,1.0,active,0
CUST1931,31,USA,Female,1702,517,1,43.0,82.52,82.52,,2,2.0,active,0
CUST1932,25,UK,Male,1986,276,5,32.0,1768.44,1768.44,,4,4.0,active,0
CUST1933,21,Canada,Male,1620,383,0,45.0,1101.8,1101.8,,7,7.0,active,0
CUST1934,30,USA,Female,1442,312,0,21.0,1681.72,1681.72,,2,2.0,active,0
CUST1935,43,Canada,Female,1210,650,3,40.0,1607.6399999999999,1607.6399999999999,,6,6.0,paused,0
CUST1936,40,UK,Male,1482,882,5,27.0,1768.56,1768.56,,8,8.0,active,0
CUST1937,52,Germany,Male,1766,602,0,47.0,794.4,794.4,,4,4.0,cancelled,1
CUST1938,69,Canada,Female,1897,1386,1,47.0,1782.82,1782.82,,1,1.0,active,0
CUST1939,45,Pakistan,Male,1429,1304,3,25.0,1728.37,1728.37,,7,7.0,cancelled,1
CUST1940,26,Pakistan,Male,1682,1084,0,7.0,290.5,290.5,,7,7.0,paused,0
CUST1941,27,USA,Male,1196,595,3,2.0,247.7,247.7,,5,5.0,active,0
CUST1942,56,UK,Female,1380,755,1,35.0,1974.95,1974.95,,5,5.0,active,0
CUST1943,38,Germany,Female,1069,1047,0,47.0,704.88,704.88,,6,6.0,active,0
CUST1944,33,India,Male,1819,700,5,14.0,1051.56,1051.56,,4,4.0,cancelled,1
CUST1945,19,Canada,Male,1411,1165,0,17.0,1022.76,1022.76,,9,9.0,paused,0
CUST1946,44,Germany,Female,942,758,1,23.0,1743.7,1743.7,,2,2.0,paused,0
CUST1947,69,USA,Male,1355,1333,5,37.0,1411.1100000000001,1411.1100000000001,,3,3.0,active,0
CUST1948,39,USA,Male,1891,1713,5,22.0,1747.25,1747.25,,5,5.0,active,0
CUST1949,67,India,Female,1578,1300,0,12.0,1480.26,1480.26,,6,6.0,paused,0
CUST1950,22,Germany,Male,1042,663,2,48.0,879.52,879.52,,4,4.0,active,0
CUST1951,57,Canada,Female,1254,896,5,48.0,272.3,272.3,,7,7.0,active,0
CUST1952,18,Pakistan,Male,1267,915,5,9.0,1413.96,1413.96,,6,6.0,active,0
CUST1953,30,Canada,Female,1768,307,1,48.0,1880.02,1880.02,,1,1.0,active,0
CUST1954,64,Pakistan,Male,975,420,4,42.0,499.68,499.68,,9,9.0,cancelled,1
CUST1955,45,USA,Female,1040,370,1,21.0,438.12,438.12,,6,6.0,active,0
CUST1956,58,Pakistan,Male,1539,324,3,37.0,1802.85,1802.85,,1,1.0,active,0
CUST1957,21,Pakistan,Male,1586,1571,5,28.0,1556.76,1556.76,,2,2.0,cancelled,1
CUST1958,22,Pakistan,Female,1479,503,3,9.0,1153.2599999999998,1153.2599999999998,,9,9.0,cancelled,1
CUST1959,36,Germany,Female,1657,1317,3,5.0,1226.47,1226.47,,7,7.0,active,0
CUST1960,24,India,Male,1960,336,4,34.0,536.52,536.52,,3,3.0,cancelled,1
CUST1961,65,Canada,Female,1485,1281,1,38.0,604.8,604.8,,6,6.0,active,0
CUST1962,56,USA,Male,1567,204,0,12.0,1407.54,1407.54,,3,3.0,active,0
CUST1963,21,India,Male,1237,1002,1,7.0,1975.9,1975.9,,5,5.0,cancelled,1
CUST1964,39,Canada,Female,1188,289,3,5.0,468.30000000000007,468.30000000000007,,7,7.0,active,0
CUST1965,39,Pakistan,Female,1563,786,3,11.0,1602.72,1602.72,,7,7.0,cancelled,1
CUST1966,29,USA,Male,1738,726,2,44.0,751.5,751.5,,5,5.0,paused,0
CUST1967,32,Germany,Male,1659,1366,2,31.0,231.36,231.36,,3,3.0,cancelled,1
CUST1968,54,Pakistan,Female,1802,612,1,29.0,433.26,433.26,,6,6.0,active,0
CUST1969,36,India,Male,970,430,1,22.0,588.99,588.99,,3,3.0,cancelled,1
CUST1970,47,Germany,Male,1430,332,4,47.0,22.740000000000002,22.740000000000002,,6,6.0,active,0
CUST1971,29,India,Female,1398,457,5,36.0,318.65999999999997,318.65999999999997,,3,3.0,active,0
CUST1972,62,India,Female,1136,205,2,37.0,542.25,542.25,,3,3.0,cancelled,1
CUST1973,61,Pakistan,Female,1603,392,3,28.0,1187.68,1187.68,,4,4.0,active,0
CUST1974,63,Canada,Male,1445,1118,5,14.0,236.0,236.0,,8,8.0,active,0
CUST1975,53,India,Female,1380,266,2,14.0,286.74,286.74,,9,9.0,active,0
CUST1976,43,USA,Female,978,830,0,9.0,1021.16,1021.16,,7,7.0,active,0
CUST1977,63,Canada,Male,1725,1169,5,8.0,1185.4,1185.4,,4,4.0,active,0
CUST1978,61,Pakistan,Male,1158,880,0,20.0,1954.64,1954.64,,4,4.0,active,0
CUST1979,29,Canada,Female,1322,234,1,6.0,528.84,528.84,,4,4.0,paused,0
CUST1980,64,Pakistan,Female,1398,353,3,39.0,1494.5,1494.5,,7,7.0,paused,0
CUST1981,46,UK,Male,963,302,3,41.0,1126.3,1126.3,,7,7.0,cancelled,1
CUST1982,67,Pakistan,Male,1965,1252,1,46.0,411.67,411.67,,7,7.0,cancelled,1
CUST1983,37,UK,Male,1406,1371,0,30.0,1271.04,1271.04,,6,6.0,active,0
CUST1984,25,India,Male,1798,1345,1,7.0,1982.82,1982.82,,1,1.0,active,0
CUST1985,22,Pakistan,Male,1104,709,3,28.0,79.44,79.44,,8,8.0,paused,0
CUST1986,54,Germany,Male,1780,741,3,29.0,58.0,58.0,,8,8.0,active,0
CUST1987,18,UK,Female,1091,1027,4,17.0,193.32,193.32,,9,9.0,active,0
CUST1988,44,Germany,Male,1133,929,4,3.0,211.96,211.96,,1,1.0,active,0
CUST1989,62,India,Female,1147,617,0,2.0,926.84,926.84,,4,4.0,active,0
CUST1990,42,UK,Female,1451,1204,1,11.0,1116.1200000000001,1116.1200000000001,,6,6.0,active,0
CUST1991,53,Pakistan,Female,1829,513,1,8.0,437.26,437.26,,1,1.0,paused,0
CUST1992,26,Pakistan,Other,1462,730,1,33.0,419.82,419.82,,3,3.0,cancelled,1
CUST1993,40,UK,Female,1152,816,2,3.0,500.96,500.96,,4,4.0,active,0
CUST1994,49,Pakistan,Female,1893,1790,5,19.0,404.7,404.7,,1,1.0,active,0
CUST1995,32,Pakistan,Female,1980,1014,5,21.0,1133.44,1133.44,,8,8.0,active,0
CUST1996,39,Canada,Male,1547,254,1,27.0,1488.3000000000002,1488.3000000000002,,5,5.0,active,0
CUST1997,53,UK,Female,1220,853,2,24.0,184.60000000000002,184.60000000000002,,5,5.0,active,0
CUST1998,68,Canada,Female,1105,1019,1,32.0,22.56,22.56,,2,2.0,active,0
CUST1999,63,Germany,Male,1199,1130,4,40.0,186.75,186.75,,3,3.0,cancelled,1
CUST2000,40,USA,Male,1052,399,2,48.0,1271.68,1271.68,,4,4.0,paused,0
CUST2001,50,Canada,Male,989,863,5,22.0,1643.22,1643.22,,6,6.0,active,0
CUST2002,55,Germany,Male,1627,762,5,37.0,816.58,816.58,,2,2.0,cancelled,1
CUST2003,66,UK,Female,1762,771,0,48.0,1177.96,1177.96,,7,7.0,active,0
CUST2004,55,UK,Male,1670,196,0,34.0,1097.73,1097.73,,3,3.0,active,0
CUST2005,26,India,Female,1369,738,2,20.0,492.66,492.66,,9,9.0,paused,0
CUST2006,36,India,Male,1662,893,5,5.0,1718.0500000000002,1718.0500000000002,,5,5.0,active,0
CUST2007,36,Germany,Male,1722,948,3,16.0,1156.88,1156.88,,8,8.0,paused,0
CUST2008,46,Pakistan,Male,1580,788,5,38.0,1162.2,1162.2,,5,5.0,cancelled,1
CUST2009,68,Germany,Female,1832,1538,2,20.0,1138.74,1138.74,,3,3.0,active,0
CUST2010,40,UK,Other,1839,912,1,2.0,861.21,861.21,,9,9.0,active,0
CUST2011,57,UK,Male,1588,807,4,21.0,1748.8,1748.8,,5,5.0,active,0
CUST2012,60,Germany,Female,1430,369,2,21.0,46.75,46.75,,5,5.0,active,0
CUST2013,55,India,Male,1778,1277,2,7.0,869.42,869.42,,1,1.0,paused,0
CUST2014,50,Canada,Male,946,675,0,48.0,657.9,657.9,,2,2.0,active,0
CUST2015,40,Canada,Female,1553,699,3,12.0,816.04,816.04,,4,4.0,cancelled,1
CUST2016,27,Pakistan,Female,1928,879,1,16.0,740.9399999999999,740.9399999999999,,3,3.0,paused,0
CUST2017,48,India,Female,1211,1203,4,39.0,1299.12,1299.12,,4,4.0,paused,0
CUST2018,39,UK,Female,1213,1101,2,20.0,1154.96,1154.96,,4,4.0,paused,0
CUST2019,67,UK,Female,1577,1559,4,42.0,1557.96,1557.96,,6,6.0,cancelled,1
CUST2020,36,USA,Male,1427,326,5,49.0,751.84,751.84,,8,8.0,active,0
CUST2021,32,UK,Male,1138,347,2,46.0,1235.34,1235.34,,2,2.0,active,0
CUST2022,32,Germany,Male,1659,891,4,39.0,1456.5600000000002,1456.5600000000002,,7,7.0,active,0
CUST2023,27,USA,Female,1996,1512,2,18.0,1409.2,1409.2,,4,4.0,cancelled,1
CUST2024,57,USA,Female,1334,1250,1,4.0,1129.55,1129.55,,1,1.0,active,0
CUST2025,42,Canada,Male,1643,698,3,41.0,578.42,578.42,,1,1.0,active,0
CUST2026,27,Canada,Male,1277,336,1,37.0,717.92,717.92,,4,4.0,active,0
CUST2027,19,India,Female,1004,315,4,5.0,1099.9099999999999,1099.9099999999999,,7,7.0,active,0
CUST2028,24,USA,Female,1181,570,0,2.0,126.12,126.12,,6,6.0,active,0
CUST2029,53,Canada,Female,950,324,1,25.0,503.64,503.64,,2,2.0,cancelled,1
CUST2030,54,India,Male,1212,556,4,25.0,952.56,952.56,,6,6.0,paused,0
CUST2031,37,Germany,Female,1886,1838,1,14.0,1536.84,1536.84,,4,4.0,cancelled,1
CUST2032,49,Germany,Female,1902,1674,3,20.0,456.94,456.94,,1,1.0,active,0
CUST2033,68,Canada,Female,1818,703,2,7.0,482.96,482.96,,8,8.0,cancelled,1
CUST2034,56,India,Female,1370,873,3,22.0,711.76,711.76,,8,8.0,cancelled,1
CUST2035,26,Pakistan,Female,1176,1122,1,36.0,774.69,774.69,,7,7.0,active,0
CUST2036,32,UK,Male,1687,1472,2,23.0,1583.4,1583.4,,2,2.0,cancelled,1
CUST2037,54,USA,Female,1501,355,2,29.0,1623.6,1623.6,,2,2.0,paused,0
CUST2038,63,Canada,Female,1354,317,0,27.0,642.6,642.6,,9,9.0,cancelled,1
CUST2039,19,Pakistan,Male,1374,835,0,41.0,985.02,985.02,,6,6.0,paused,0
CUST2040,61,India,Female,1793,776,2,46.0,1759.76,1759.76,,4,4.0,active,0
CUST2041,22,USA,Male,1667,1582,1,47.0,313.64,313.64,,2,2.0,cancelled,1
CUST2042,51,Pakistan,Male,1744,578,2,33.0,310.7,310.7,,5,5.0,cancelled,1
CUST2043,53,UK,Male,1395,718,1,37.0,242.69,242.69,,7,7.0,cancelled,1
CUST2044,52,USA,Female,1068,560,2,1.0,1707.78,1707.78,,1,1.0,active,0
CUST2045,39,India,Male,1238,817,2,27.0,1584.06,1584.06,,6,6.0,active,0
CUST2046,31,India,Female,1555,700,2,13.0,437.55,437.55,,5,5.0,active,0
CUST2047,22,USA,Male,1606,569,0,35.0,1215.65,1215.65,,5,5.0,active,0
CUST2048,61,Germany,Female,1489,579,1,27.0,1760.72,1760.72,,2,2.0,cancelled,1
CUST2049,47,Canada,Female,1688,1149,4,31.0,793.56,793.56,,1,1.0,cancelled,1
CUST2050,29,Canada,Female,934,465,1,11.0,900.36,900.36,,9,9.0,paused,0
CUST2051,38,USA,Female,1164,372,0,14.0,1453.48,1453.48,,7,7.0,active,0
CUST2052,56,Canada,Female,1230,274,3,38.0,775.84,775.84,,8,8.0,cancelled,1
CUST2053,23,Pakistan,Female,1451,423,3,1.0,596.0,596.0,,4,4.0,paused,0
CUST2054,50,India,Female,1027,663,1,21.0,903.14,903.14,,2,2.0,active,0
CUST2055,38,Pakistan,Male,940,860,0,36.0,1171.84,1171.84,,4,4.0,paused,0
CUST2056,40,India,Male,935,543,2,9.0,1825.62,1825.62,,1,1.0,active,0
CUST2057,50,UK,Male,1824,403,3,28.0,915.96,915.96,,6,6.0,active,0
CUST2058,61,UK,Male,1516,1086,0,14.0,381.44,381.44,,2,2.0,cancelled,1
CUST2059,22,UK,Female,1460,466,5,21.0,1265.9,1265.9,,2,2.0,cancelled,1
CUST2060,49,Canada,Male,1796,332,3,38.0,908.25,908.25,,5,5.0,active,0
CUST2061,47,Germany,Female,1194,1130,3,34.0,984.42,984.42,,9,9.0,active,0
CUST2062,67,Germany,Male,1659,764,4,31.0,957.3000000000001,957.3000000000001,,6,6.0,paused,0
CUST2063,20,Canada,Female,1117,487,5,21.0,688.6,688.6,,1,1.0,cancelled,1
CUST2064,62,UK,Female,1176,779,3,37.0,1628.97,1628.97,,7,7.0,cancelled,1
CUST2065,26,UK,Male,1901,696,5,31.0,800.9100000000001,800.9100000000001,,3,3.0,active,0
CUST2066,40,UK,Male,1354,1232,0,20.0,195.84,195.84,,9,9.0,active,0
CUST2067,63,Pakistan,Female,1422,222,5,3.0,1690.2,1690.2,,2,2.0,cancelled,1
CUST2068,30,UK,Female,1625,307,2,33.0,1136.8,1136.8,,7,7.0,active,0
CUST2069,68,UK,Male,1452,548,3,45.0,1519.3799999999999,1519.3799999999999,,9,9.0,cancelled,1
CUST2070,63,Pakistan,Male,1839,1543,3,24.0,361.27,361.27,,7,7.0,cancelled,1
CUST2071,36,Germany,Male,1618,585,4,5.0,1546.1399999999999,1546.1399999999999,,6,6.0,active,0
CUST2072,53,UK,Female,1955,1745,1,37.0,270.03000000000003,270.03000000000003,,3,3.0,cancelled,1
CUST2073,51,USA,Male,1774,964,4,42.0,67.6,67.6,,8,8.0,paused,0
CUST2074,59,USA,Female,1535,697,2,36.0,1082.08,1082.08,,8,8.0,active,0
CUST2075,45,India,Male,981,917,4,38.0,1307.76,1307.76,,3,3.0,active,0
CUST2076,64,India,Male,1154,300,3,14.0,1306.62,1306.62,,7,7.0,active,0
CUST2077,22,Germany,Male,1281,664,5,19.0,486.4,486.4,,8,8.0,cancelled,1
CUST2078,41,Pakistan,Female,1369,1172,1,37.0,470.61,470.61,,9,9.0,active,0
CUST2079,19,Pakistan,Male,1908,733,1,17.0,1627.1000000000001,1627.1000000000001,,5,5.0,active,0
CUST2080,50,Canada,Female,1724,1470,2,20.0,1836.72,1836.72,,9,9.0,cancelled,1
CUST2081,55,Canada,Male,1661,545,4,5.0,1420.68,1420.68,,6,6.0,active,0
CUST2082,42,Canada,Female,1353,1278,5,6.0,920.25,920.25,,1,1.0,paused,0
CUST2083,54,India,Male,1089,277,1,9.0,1243.8,1243.8,,5,5.0,paused,0
CUST2084,28,USA,Male,1088,1036,0,11.0,264.71999999999997,264.71999999999997,,6,6.0,active,0
CUST2085,19,USA,Female,939,353,1,24.0,1330.98,1330.98,,1,1.0,paused,0
CUST2086,49,USA,Female,1563,1431,0,25.0,460.25,460.25,,7,7.0,active,0
CUST2087,45,Germany,Female,1622,916,0,31.0,1719.1799999999998,1719.1799999999998,,3,3.0,active,0
CUST2088,23,Pakistan,Male,1228,464,4,23.0,1922.25,1922.25,,5,5.0,active,0
CUST2089,29,Canada,Female,1962,1622,0,42.0,553.0500000000001,553.0500000000001,,9,9.0,active,0
CUST2090,53,USA,Male,1541,1088,2,15.0,1905.92,1905.92,,4,4.0,active,0
CUST2091,22,Germany,Female,1272,361,0,32.0,1085.74,1085.74,,2,2.0,paused,0
CUST2092,26,Pakistan,Female,1602,811,3,26.0,1965.92,1965.92,,4,4.0,active,0
CUST2093,43,Germany,Female,954,683,0,31.0,928.11,928.11,,3,3.0,active,0
CUST2094,51,Germany,Female,1910,1176,3,27.0,33.6,33.6,,7,7.0,active,0
CUST2095,63,India,Female,1225,942,5,31.0,988.88,988.88,,4,4.0,active,0
CUST2096,64,Germany,Male,1488,500,2,33.0,847.2800000000001,847.2800000000001,,7,7.0,active,0
CUST2097,54,Pakistan,Female,1446,816,3,24.0,1028.37,1028.37,,7,7.0,active,0
CUST2098,50,Canada,Female,1414,920,3,39.0,1319.96,1319.96,,1,1.0,paused,0
CUST2099,63,Germany,Female,1320,310,1,15.0,337.04,337.04,,4,4.0,paused,0
CUST2100,33,USA,Male,1320,1233,5,45.0,1252.96,1252.96,,4,4.0,active,0
CUST2101,18,India,Female,1389,725,5,49.0,1047.2,1047.2,,4,4.0,cancelled,1
CUST2102,69,Canada,Female,932,795,2,29.0,1464.32,1464.32,,4,4.0,active,0
CUST2103,67,Canada,Male,1051,246,4,30.0,1512.75,1512.75,,5,5.0,active,0
CUST2104,38,Pakistan,Other,1843,492,5,27.0,145.0,145.0,,2,2.0,active,0
CUST2105,44,India,Male,1706,603,3,29.0,1194.42,1194.42,,1,1.0,active,0
CUST2106,22,USA,Female,1980,930,2,39.0,1094.56,1094.56,,8,8.0,active,0
CUST2107,53,Pakistan,Male,1263,1144,5,41.0,1491.08,1491.08,,1,1.0,active,0
CUST2108,69,USA,Other,1217,1054,0,35.0,1575.72,1575.72,,9,9.0,cancelled,1
CUST2109,22,UK,Male,1902,764,3,14.0,1785.88,1785.88,,4,4.0,active,0
CUST2110,54,UK,Female,1514,1147,5,43.0,816.72,816.72,,4,4.0,active,0
CUST2111,36,USA,Male,1278,1073,5,9.0,1929.0,1929.0,,2,2.0,active,0
CUST2112,24,UK,Female,1845,712,0,44.0,1074.4,1074.4,,8,8.0,active,0
CUST2113,64,UK,Female,1739,1660,0,19.0,1143.35,1143.35,,5,5.0,active,0
CUST2114,19,USA,Male,1195,1035,2,33.0,1801.1000000000001,1801.1000000000001,,5,5.0,paused,0
CUST2115,29,Pakistan,Female,1875,901,3,28.0,297.15,297.15,,3,3.0,active,0
CUST2116,61,Germany,Female,1727,894,4,15.0,1487.29,1487.29,,7,7.0,paused,0
CUST2117,59,USA,Male,1406,1362,1,19.0,112.96,112.96,,8,8.0,active,0
CUST2118,66,India,Male,1978,1973,3,44.0,1033.48,1033.48,,4,4.0,cancelled,1
CUST2119,23,USA,Female,1347,651,1,37.0,1273.05,1273.05,,9,9.0,active,0
CUST2120,41,Pakistan,Male,994,814,5,43.0,475.29,475.29,,9,9.0,cancelled,1
CUST2121,58,USA,Female,1082,587,0,38.0,849.05,849.05,,5,5.0,cancelled,1
CUST2122,37,UK,Male,1238,810,1,8.0,671.9399999999999,671.9399999999999,,6,6.0,active,0
CUST2123,40,UK,Other,1883,1416,0,7.0,1692.8999999999999,1692.8999999999999,,3,3.0,paused,0
CUST2124,68,USA,Male,1874,708,0,23.0,978.84,978.84,,4,4.0,active,0
CUST2125,23,Canada,Female,1942,1922,1,11.0,603.87,603.87,,1,1.0,active,0
CUST2126,25,Germany,Male,1951,1249,1,25.0,464.22,464.22,,2,2.0,active,0
CUST2127,60,Germany,Female,1080,195,1,7.0,252.60000000000002,252.60000000000002,,5,5.0,paused,0
CUST2128,24,UK,Male,1004,507,5,33.0,814.08,814.08,,2,2.0,active,0
CUST2129,66,USA,Male,1723,1433,3,30.0,1916.28,1916.28,,9,9.0,active,0
CUST2130,40,Pakistan,Male,1960,751,5,9.0,1074.1499999999999,1074.1499999999999,,9,9.0,cancelled,1
CUST2131,62,Canada,Male,1625,276,4,46.0,183.75,183.75,,5,5.0,active,0
CUST2132,61,India,Male,1273,1020,3,45.0,683.28,683.28,,6,6.0,cancelled,1
CUST2133,64,USA,Male,1163,631,4,5.0,1520.55,1520.55,,9,9.0,active,0
CUST2134,40,UK,Female,1615,820,4,36.0,59.400000000000006,59.400000000000006,,6,6.0,paused,0
CUST2135,40,India,Female,914,551,0,29.0,1802.16,1802.16,,9,9.0,active,0
CUST2136,21,Germany,Female,1222,606,3,45.0,364.72,364.72,,8,8.0,active,0
CUST2137,19,USA,Female,1262,1077,3,46.0,168.76,168.76,,4,4.0,active,0
CUST2138,52,Pakistan,Male,1706,1131,2,24.0,1192.3799999999999,1192.3799999999999,,6,6.0,paused,0
CUST2139,53,Germany,Male,1076,314,4,42.0,339.6,339.6,,1,1.0,active,0
CUST2140,61,Pakistan,Female,1254,1186,1,39.0,581.84,581.84,,8,8.0,active,0
CUST2141,32,UK,Female,1836,1254,5,45.0,861.64,861.64,,4,4.0,cancelled,1
CUST2142,53,India,Female,1291,1150,5,47.0,733.92,733.92,,8,8.0,cancelled,1
CUST2143,24,Canada,Other,924,796,1,49.0,515.52,515.52,,9,9.0,active,0
CUST2144,47,USA,Female,957,266,4,29.0,776.55,776.55,,5,5.0,active,0
CUST2145,62,UK,Female,1945,1752,3,18.0,776.04,776.04,,1,1.0,active,0
CUST2146,49,India,Female,1800,491,0,37.0,809.6999999999999,809.6999999999999,,3,3.0,cancelled,1
CUST2147,60,Germany,Female,1336,214,5,14.0,449.08,449.08,,2,2.0,cancelled,1
CUST2148,48,Pakistan,Female,1770,1468,4,16.0,1056.9,1056.9,,5,5.0,cancelled,1
CUST2149,36,UK,Female,1223,298,3,16.0,583.1999999999999,583.1999999999999,,9,9.0,active,0
