order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,Revenue,Age_group,Days Since Last Purchase,Customer Tenure Days,Month-Year,Churn Risk Score
ORD6698,CUST2698,62,PROD1898,Pakistan,21-Sep-20,11-Jul-22,4,paused,17-Jul-25,200.49,2,41,Electronics,Smartphone,Electronics,Female,400.98,56+,1320,658,Jul-25,100
ORD6699,CUST2699,52,PROD1899,Pakistan,16-May-23,19-May-25,3,active,22-Jun-23,80.9,9,22,Electronics,Camera,Electronics,Male,728.1,46-55,277,734,Jun-23,80
ORD6700,CUST2700,44,PROD1900,Germany,26-Mar-23,17-May-24,3,cancelled,01-Jun-24,157.67,9,13,Sports,Tablet,Electronics,Male,1419.03,36-45,644,418,Jun-24,80
ORD6701,CUST2701,65,PROD1901,USA,26-Sep-20,16-Jan-24,5,active,20-Jun-24,104.98,8,26,Home,Shirt,Clothing,Female,839.84,56+,766,1207,Jun-24,80
ORD6702,CUST2702,50,PROD1902,Pakistan,30-Dec-22,08-Jul-24,4,active,05-Sep-24,62.9,4,13,Clothing,Foundation,Beauty,Female,251.6,46-55,592,556,Sep-24,80
ORD6703,CUST2703,30,PROD1903,Canada,02-Dec-20,22-Apr-25,4,cancelled,20-Jul-23,145.29,3,24,Clothing,Chair,Home,Male,435.87,26-35,304,1602,Jul-23,80
ORD6704,CUST2704,28,PROD1904,India,24-Jun-22,16-Oct-24,4,cancelled,30-Oct-24,858.36,2,44,Home,Camera,Electronics,Female,1716.72,26-35,492,845,Oct-24,80
ORD6705,CUST2705,57,PROD1905,Canada,29-Jun-21,06-Aug-21,1,cancelled,23-Jul-24,821.24,2,23,Home,Football,Sports,Male,1642.48,56+,1659,38,Jul-24,60
ORD6706,CUST2706,40,PROD1906,UK,08-Nov-21,24-Jan-25,3,cancelled,14-Jul-22,165.58,8,21,Electronics,Blender,Home,Male,1324.64,36-45,392,1173,Jul-22,80
ORD6707,CUST2707,39,PROD1907,USA,11-Jan-22,14-Jun-25,5,active,20-Nov-22,93.48,9,39,Clothing,Headphones,Electronics,Female,841.32,36-45,251,1250,Nov-22,80
ORD6708,CUST2708,33,PROD1908,USA,27-Sep-21,12-Oct-24,1,cancelled,10-Aug-25,227.54,8,10,Sports,Sofa,Home,Female,1820.32,26-35,496,1111,Aug-25,60
ORD6709,CUST2709,40,PROD1909,USA,13-Mar-23,20-Apr-25,1,paused,20-Aug-23,259.94,6,35,Clothing,Jeans,Clothing,Male,1559.64,36-45,306,769,Aug-23,80
ORD6710,CUST2710,20,PROD1910,India,30-Mar-22,09-Feb-24,0,active,26-Jan-24,232,8,39,Electronics,Shirt,Clothing,Female,1856,18-25,742,681,Jan-24,50
ORD6711,CUST2711,47,PROD1911,India,02-Apr-22,04-Sep-24,5,paused,01-Feb-23,184.92,7,34,Home,Tablet,Electronics,Male,1294.44,46-55,534,886,Feb-23,100
ORD6712,CUST2712,53,PROD1912,UK,06-Mar-23,21-May-25,2,active,02-Apr-24,186.91,6,30,Clothing,Jeans,Clothing,Male,1121.46,46-55,275,807,Apr-24,70
ORD6713,CUST2713,66,PROD1913,India,04-Aug-21,09-Apr-25,4,active,11-Jan-24,82.59,9,46,Beauty,Refrigerator,Home,Female,743.31,56+,317,1344,Jan-24,80
ORD6714,CUST2714,27,PROD1914,USA,18-Oct-21,20-Mar-23,4,active,14-Mar-24,31.93,3,36,Home,Sofa,Home,Male,95.79,26-35,1068,518,Mar-24,80
ORD6715,CUST2715,48,PROD1915,Pakistan,16-Jul-22,13-May-24,4,paused,20-Dec-23,244.96,4,7,Electronics,Chair,Home,Male,979.84,46-55,648,667,Dec-23,100
ORD6716,CUST2716,36,PROD1916,India,18-May-21,10-Oct-21,2,cancelled,27-Oct-24,79.27,4,48,Clothing,Sofa,Home,Female,317.08,36-45,1594,145,Oct-24,70
ORD6717,CUST2717,43,PROD1917,Pakistan,01-Apr-23,22-Jan-25,4,active,12-May-23,27.61,9,42,Clothing,Dumbbells,Sports,Male,248.49,36-45,394,662,May-23,80
ORD6718,CUST2718,18,PROD1918,Canada,18-Jan-22,13-Feb-22,5,cancelled,24-Jan-25,30.43,9,18,Beauty,Camera,Electronics,Male,273.87,18-25,1468,26,Jan-25,80
ORD6719,CUST2719,40,PROD1919,Pakistan,05-Nov-20,08-Mar-23,1,cancelled,07-Nov-24,870.22,2,35,Beauty,Sneakers,Clothing,Female,1740.44,36-45,1080,853,Nov-24,60
ORD6720,CUST2720,22,PROD1920,USA,10-Jan-23,26-May-25,3,paused,21-Dec-24,175.59,9,41,Home,Jeans,Clothing,Female,1580.31,18-25,270,867,Dec-24,100
ORD6721,CUST2721,18,PROD1921,UK,09-Oct-20,06-Apr-24,2,active,25-Dec-23,362.98,4,27,Clothing,Dining Table,Home,Female,1451.92,18-25,685,1275,Dec-23,70
ORD6722,CUST2722,25,PROD1922,USA,14-Jun-22,22-Jan-24,3,cancelled,28-Aug-24,473.31,3,2,Electronics,Face Wash,Beauty,Female,1419.93,18-25,760,587,Aug-24,80
ORD6723,CUST2723,18,PROD1923,UK,29-Sep-22,29-Sep-24,3,active,30-Mar-23,156.06,6,9,Electronics,Foundation,Beauty,Female,936.36,18-25,509,731,Mar-23,80
ORD6724,CUST2724,42,PROD1924,USA,23-Jun-23,13-Sep-23,4,active,28-Jul-23,14.15,5,31,Home,Dumbbells,Sports,Male,70.75,36-45,891,82,Jul-23,80
ORD6725,CUST2725,26,PROD1925,Canada,04-May-21,13-Jun-21,5,cancelled,14-Mar-23,164.04,8,13,Home,Shirt,Clothing,Male,1312.32,26-35,1713,40,Mar-23,80
ORD6726,CUST2726,53,PROD1926,Canada,24-Jan-21,30-May-21,5,active,28-Apr-21,206.77,3,23,Sports,Shampoo,Beauty,Female,620.31,46-55,1727,126,Apr-21,80
ORD6727,CUST2727,49,PROD1927,Germany,17-Apr-21,14-Feb-23,1,cancelled,29-Jul-21,972.15,2,1,Home,Shirt,Clothing,Other,1944.3,46-55,1102,668,Jul-21,60
ORD6728,CUST2728,43,PROD1928,USA,23-Jan-23,25-May-25,3,active,21-Apr-23,33.55,2,36,Clothing,Shirt,Clothing,Female,67.1,36-45,271,853,Apr-23,80
ORD6729,CUST2729,18,PROD1929,Pakistan,08-Jul-22,07-Mar-23,5,active,20-Aug-22,227.4,4,18,Home,Conditioner,Beauty,Other,909.6,18-25,1081,242,Aug-22,80
ORD6730,CUST2730,25,PROD1930,USA,22-Feb-21,24-Jul-23,2,cancelled,10-Nov-22,262.56,4,26,Sports,Laptop,Electronics,Male,1050.24,18-25,942,882,Nov-22,70
ORD6731,CUST2731,42,PROD1931,India,04-Aug-22,03-Feb-23,3,active,05-Oct-22,388.38,2,35,Clothing,Dining Table,Home,Female,776.76,36-45,1113,183,Oct-22,80
ORD6732,CUST2732,47,PROD1932,Germany,09-Sep-22,08-Apr-25,3,active,13-Mar-24,157.06,9,34,Sports,Gaming Console,Electronics,Male,1413.54,46-55,318,942,Mar-24,80
ORD6733,CUST2733,20,PROD1933,Canada,27-Jul-22,25-Jun-25,2,active,09-Nov-23,171.09,5,36,Electronics,Tennis Racket,Sports,Female,855.45,18-25,240,1064,Nov-23,70
ORD6734,CUST2734,41,PROD1934,India,12-Dec-22,24-Jun-23,1,active,24-Sep-24,317.36,5,19,Clothing,Lamp,Home,Female,1586.8,36-45,972,194,Sep-24,60
ORD6735,CUST2735,65,PROD1935,UK,19-Apr-22,06-Jul-24,0,active,08-Jul-22,613.07,3,22,Clothing,Vacuum Cleaner,Home,Male,1839.21,56+,594,809,Jul-22,50
ORD6736,CUST2736,33,PROD1936,Germany,03-Apr-22,07-Aug-23,4,active,21-May-24,87.29,9,40,Home,Skirt,Clothing,Male,785.61,26-35,928,491,May-24,80
ORD6737,CUST2737,69,PROD1937,USA,29-May-22,17-Oct-22,4,active,26-May-25,90.99,5,35,Sports,Shirt,Clothing,Female,454.95,56+,1222,141,May-25,80
ORD6738,CUST2738,27,PROD1938,Germany,31-Oct-22,22-Feb-24,4,active,11-Mar-24,291.43,3,40,Home,Chair,Home,Male,874.29,26-35,729,479,Mar-24,80
ORD6739,CUST2739,36,PROD1939,Pakistan,18-Jun-23,16-Sep-23,3,cancelled,22-Jun-23,407.69,1,47,Home,Basketball,Sports,Male,407.69,36-45,888,90,Jun-23,80
ORD6740,CUST2740,69,PROD1940,India,20-Jan-23,08-May-25,3,active,28-May-25,52.8,8,33,Clothing,Dress,Clothing,Male,422.4,56+,288,839,May-25,80
ORD6741,CUST2741,32,PROD1941,USA,23-Aug-20,17-Oct-20,4,active,04-Dec-22,248.17,1,18,Sports,Vacuum Cleaner,Home,Female,248.17,26-35,1952,55,Dec-22,80
ORD6742,CUST2742,52,PROD1942,India,22-Aug-20,19-Jun-25,1,active,25-Jul-25,406.4,4,19,Clothing,Laptop,Electronics,Female,1625.6,46-55,246,1762,Jul-25,60
ORD6743,CUST2743,62,PROD1943,Canada,12-Apr-21,27-Jan-22,2,active,31-Oct-22,49.62,6,49,Sports,Hoodie,Clothing,Female,297.72,56+,1485,290,Oct-22,70
ORD6744,CUST2744,26,PROD1944,Pakistan,20-Nov-21,17-Jan-22,5,active,29-Mar-25,194.3,6,11,Clothing,Headphones,Electronics,Male,1165.8,26-35,1495,58,Mar-25,80
ORD6745,CUST2745,33,PROD1945,USA,14-May-21,27-Jan-23,0,active,09-Jan-24,141.25,7,16,Beauty,Smartphone,Electronics,Female,988.75,26-35,1120,623,Jan-24,50
ORD6746,CUST2746,53,PROD1946,Canada,17-Oct-22,25-May-24,1,paused,01-Jan-24,499.41,3,35,Electronics,Hoodie,Clothing,Female,1498.23,46-55,636,586,Jan-24,80
ORD6747,CUST2747,56,PROD1947,UK,23-Jun-22,12-Aug-24,1,cancelled,06-May-25,242.33,1,12,Beauty,Blender,Home,Female,242.33,56+,557,781,May-25,60
ORD6748,CUST2748,52,PROD1948,UK,15-Mar-21,19-Aug-23,2,active,15-Oct-23,946.91,1,21,Electronics,Laptop,Electronics,Female,946.91,46-55,916,887,Oct-23,70
ORD6749,CUST2749,50,PROD1949,UK,28-Nov-21,11-Apr-22,0,active,16-Mar-22,411.67,1,25,Clothing,Lamp,Home,Male,411.67,46-55,1411,134,Mar-22,50
ORD6750,CUST2750,34,PROD1950,Canada,14-Dec-21,07-Mar-25,1,active,16-May-24,177.74,8,34,Clothing,Moisturizer,Beauty,Female,1421.92,26-35,350,1179,May-24,60
ORD6751,CUST2751,26,PROD1951,UK,21-Aug-21,12-Nov-22,4,active,01-Jul-23,500.06,3,4,Sports,Chair,Home,Female,1500.18,26-35,1196,448,Jul-23,80
ORD6752,CUST2752,59,PROD1952,Canada,22-Feb-22,29-Jan-24,5,active,11-Oct-22,397.85,3,24,Clothing,Bluetooth Speaker,Electronics,Female,1193.55,56+,753,706,Oct-22,80
ORD6753,CUST2753,29,PROD1953,UK,14-Dec-22,25-Jan-24,3,active,29-Apr-25,48.17,5,12,Electronics,Jacket,Clothing,Male,240.85,26-35,757,407,Apr-25,80
ORD6754,CUST2754,41,PROD1954,USA,09-Mar-22,30-Apr-22,4,paused,19-Oct-23,205.14,6,38,Clothing,Face Wash,Beauty,Male,1230.84,36-45,1392,52,Oct-23,100
ORD6755,CUST2755,51,PROD1955,USA,03-Aug-22,18-Dec-23,4,active,30-Apr-24,168.77,5,25,Sports,Shirt,Clothing,Female,843.85,46-55,795,502,Apr-24,80
ORD6756,CUST2756,56,PROD1956,Pakistan,24-Feb-23,07-Aug-23,5,active,28-Apr-24,246.43,6,25,Electronics,Sneakers,Clothing,Male,1478.58,56+,928,164,Apr-24,80
ORD6757,CUST2757,22,PROD1957,Germany,25-Aug-21,02-Aug-25,0,active,21-Jun-22,292.64,5,32,Beauty,T-Shirt,Clothing,Male,1463.2,18-25,202,1438,Jun-22,50
ORD6758,CUST2758,61,PROD1958,Canada,25-Nov-22,09-Mar-25,4,cancelled,10-May-24,203.28,5,47,Home,Shampoo,Beauty,Female,1016.4,56+,348,835,May-24,80
ORD6759,CUST2759,37,PROD1959,Pakistan,17-Dec-22,09-Apr-23,4,paused,21-Apr-24,931.8,2,46,Clothing,Laptop,Electronics,Male,1863.6,36-45,1048,113,Apr-24,100
ORD6760,CUST2760,62,PROD1960,USA,04-Dec-22,18-Jul-23,1,cancelled,01-Dec-24,117.18,9,9,Electronics,Football,Sports,Male,1054.62,56+,948,226,Dec-24,60
ORD6761,CUST2761,42,PROD1961,Canada,04-Aug-21,02-Jul-22,4,cancelled,22-May-24,39.66,7,34,Electronics,Football,Sports,Male,277.62,36-45,1329,332,May-24,80
ORD6762,CUST2762,26,PROD1962,Pakistan,19-Mar-22,10-Jun-22,1,cancelled,04-Nov-23,47.52,5,25,Sports,Face Wash,Beauty,Male,237.6,26-35,1351,83,Nov-23,60
ORD6763,CUST2763,34,PROD1963,Germany,02-Mar-23,29-Jul-25,1,cancelled,21-Apr-24,165.16,9,9,Electronics,Foundation,Beauty,Male,1486.44,26-35,206,880,Apr-24,60
ORD6764,CUST2764,46,PROD1964,India,20-Sep-22,05-Jan-24,5,active,11-Sep-24,28.8,2,15,Clothing,Dumbbells,Sports,Female,57.6,46-55,777,472,Sep-24,80
ORD6765,CUST2765,44,PROD1965,India,27-Feb-23,01-Apr-25,1,active,03-Jun-25,64.24,9,39,Home,Hoodie,Clothing,Female,578.16,36-45,325,764,Jun-25,60
ORD6766,CUST2766,29,PROD1966,USA,17-Jul-23,30-Jun-25,1,active,15-Jun-25,493.6,2,31,Sports,Tablet,Electronics,Male,987.2,26-35,235,714,Jun-25,60
ORD6767,CUST2767,42,PROD1967,Germany,17-Feb-23,26-Mar-23,2,paused,24-May-23,180.2,7,39,Home,Jacket,Clothing,Male,1261.4,36-45,1062,37,May-23,90
ORD6768,CUST2768,37,PROD1968,UK,19-Dec-22,09-Feb-24,4,active,05-Sep-23,121.43,3,36,Sports,Football,Sports,Female,364.29,36-45,742,417,Sep-23,80
ORD6769,CUST2769,46,PROD1969,UK,27-Jan-21,14-Jan-23,0,paused,31-Jul-24,322.7,3,26,Electronics,Shampoo,Beauty,Other,968.1,46-55,1133,717,Jul-24,70
ORD6770,CUST2770,58,PROD1970,Germany,06-Aug-22,15-May-23,4,cancelled,06-Jun-24,527.36,1,35,Home,Moisturizer,Beauty,Female,527.36,56+,1012,282,Jun-24,80
ORD6771,CUST2771,50,PROD1971,Canada,29-Aug-21,09-Nov-24,3,active,18-May-25,101.44,9,33,Clothing,Jacket,Clothing,Male,912.96,46-55,468,1168,May-25,80
ORD6772,CUST2772,44,PROD1972,Canada,07-Jul-21,16-Jan-22,2,active,24-Jun-22,225.41,5,1,Sports,Shampoo,Beauty,Male,1127.05,36-45,1496,193,Jun-22,70
ORD6773,CUST2773,33,PROD1973,UK,15-Apr-22,27-Feb-24,1,active,31-Dec-23,554.73,1,16,Beauty,Dress,Clothing,Female,554.73,26-35,724,683,Dec-23,60
ORD6774,CUST2774,58,PROD1974,UK,19-Oct-22,12-Jun-23,2,active,30-Sep-23,641.76,3,18,Home,Nail Polish,Beauty,Male,1925.28,56+,984,236,Sep-23,70
ORD6775,CUST2775,26,PROD1975,Germany,26-Feb-23,28-Sep-23,0,paused,24-May-23,116.39,9,38,Beauty,Jacket,Clothing,Male,1047.51,26-35,876,214,May-23,70
ORD6776,CUST2776,48,PROD1976,USA,02-Apr-22,13-Sep-23,4,cancelled,27-Feb-23,277.09,3,12,Electronics,Dumbbells,Sports,Male,831.27,46-55,891,529,Feb-23,80
ORD6777,CUST2777,60,PROD1977,Germany,06-May-21,02-Jul-25,5,active,26-Jul-21,68.3,8,9,Electronics,Smartphone,Electronics,Female,546.4,56+,233,1518,Jul-21,80
ORD6778,CUST2778,33,PROD1978,Germany,03-Feb-22,05-Jun-24,3,cancelled,28-Oct-22,978.54,2,37,Electronics,Chair,Home,Male,1957.08,26-35,625,853,Oct-22,80
ORD6779,CUST2779,35,PROD1979,Pakistan,12-Aug-21,12-Nov-24,0,active,21-May-25,1241.77,1,36,Electronics,Tennis Racket,Sports,Male,1241.77,26-35,465,1188,May-25,50
ORD6780,CUST2780,30,PROD1980,India,14-Nov-22,04-Jun-25,0,active,04-Aug-25,394.54,3,11,Clothing,Headphones,Electronics,Male,1183.62,26-35,261,933,Aug-25,50
ORD6781,CUST2781,50,PROD1981,India,30-Jun-23,15-Oct-24,1,cancelled,03-Aug-24,5.39,8,38,Electronics,Smartwatch,Electronics,Female,43.12,46-55,493,473,Aug-24,60
ORD6782,CUST2782,40,PROD1982,India,24-May-21,19-Jan-25,5,active,03-Jan-23,120.41,8,19,Home,Yoga Mat,Sports,Male,963.28,36-45,397,1336,Jan-23,80
ORD6783,CUST2783,48,PROD1983,UK,11-Aug-22,02-May-23,3,active,21-Jan-25,124.3,8,15,Sports,Yoga Mat,Sports,Male,994.4,46-55,1025,264,Jan-25,80
ORD6784,CUST2784,48,PROD1984,UK,18-Aug-21,23-Oct-21,5,active,26-Apr-24,179.9,2,40,Electronics,Nail Polish,Beauty,Male,359.8,46-55,1581,66,Apr-24,80
ORD6785,CUST2785,64,PROD1985,Canada,18-Jun-21,11-Oct-22,1,cancelled,09-Mar-24,151.58,7,47,Home,Jeans,Clothing,Male,1061.06,56+,1228,480,Mar-24,60
ORD6786,CUST2786,61,PROD1986,USA,11-Jul-23,08-Nov-23,3,active,15-Dec-23,165.18,8,19,Home,Refrigerator,Home,Female,1321.44,56+,835,120,Dec-23,80
ORD6787,CUST2787,29,PROD1987,Canada,14-Nov-22,14-Oct-23,4,active,28-Nov-24,65.76,7,5,Electronics,Running Shoes,Sports,Male,460.32,26-35,860,334,Nov-24,80
ORD6788,CUST2788,64,PROD1988,Pakistan,26-Jul-21,30-Mar-25,1,cancelled,01-Aug-21,123.74,9,8,Home,Dining Table,Home,Female,1113.66,56+,327,1343,Aug-21,60
ORD6789,CUST2789,22,PROD1989,Canada,15-Sep-20,29-May-21,1,active,05-Apr-21,62.2,4,11,Electronics,Basketball,Sports,Male,248.8,18-25,1728,256,Apr-21,60
ORD6790,CUST2790,54,PROD1990,Germany,01-Dec-22,12-May-23,3,active,29-Aug-24,10.18,4,13,Electronics,Dress,Clothing,Female,40.72,46-55,1015,162,Aug-24,80
ORD6791,CUST2791,52,PROD1991,Germany,22-Dec-22,05-Jun-25,5,paused,08-Jul-24,178.14,7,31,Home,Dress,Clothing,Female,1246.98,46-55,260,896,Jul-24,100
ORD6792,CUST2792,47,PROD1992,Canada,08-Aug-22,22-Feb-25,4,active,19-Nov-23,821.69,1,44,Sports,Lipstick,Beauty,Male,821.69,46-55,363,929,Nov-23,80
ORD6793,CUST2793,63,PROD1993,Canada,30-Apr-23,01-Oct-23,0,paused,17-Mar-25,166.66,7,16,Home,Tablet,Electronics,Male,1166.62,56+,873,154,Mar-25,70
ORD6794,CUST2794,25,PROD1994,India,25-Apr-22,30-Nov-23,2,paused,23-Nov-24,715.99,1,39,Beauty,Dining Table,Home,Female,715.99,18-25,813,584,Nov-24,90
ORD6795,CUST2795,50,PROD1995,India,18-Jun-22,30-Jan-25,1,cancelled,13-Jan-25,1397.94,1,5,Sports,Cricket Bat,Sports,Male,1397.94,46-55,386,957,Jan-25,60
ORD6796,CUST2796,21,PROD1996,Germany,13-Mar-21,15-Nov-23,1,active,14-Sep-21,307.89,5,35,Sports,Bluetooth Speaker,Electronics,Female,1539.45,18-25,828,977,Sep-21,60
ORD6797,CUST2797,68,PROD1997,Germany,29-Aug-21,05-Dec-24,4,active,13-Feb-23,146.78,9,6,Electronics,Shirt,Clothing,Female,1321.02,56+,442,1194,Feb-23,80
ORD6798,CUST2798,40,PROD1998,Germany,17-Feb-23,28-Jan-25,1,active,17-May-24,82.46,3,41,Clothing,Headphones,Electronics,Female,247.38,36-45,388,711,May-24,60
ORD6799,CUST2799,20,PROD1999,Germany,08-Sep-21,11-Oct-21,1,active,07-Sep-23,406.43,4,11,Sports,Yoga Mat,Sports,Female,1625.72,18-25,1593,33,Sep-23,60
ORD6800,CUST2800,20,PROD2000,Germany,24-Nov-21,04-May-22,2,active,29-Jan-24,871.44,2,35,Home,Nail Polish,Beauty,Female,1742.88,18-25,1388,161,Jan-24,70
ORD6801,CUST2801,51,PROD2001,Germany,11-Dec-22,21-Jun-25,5,active,14-Jan-24,204.5,8,9,Home,Running Shoes,Sports,Female,1636,46-55,244,923,Jan-24,80
ORD6802,CUST2802,37,PROD2002,Pakistan,08-Dec-20,14-Dec-21,4,active,08-Jan-22,390.24,2,49,Electronics,Football,Sports,Female,780.48,36-45,1529,371,Jan-22,80
ORD6803,CUST2803,57,PROD2003,Pakistan,12-Aug-22,19-Mar-25,1,active,30-Jul-24,295.37,6,27,Sports,Lamp,Home,Male,1772.22,56+,338,950,Jul-24,60
ORD6804,CUST2804,40,PROD2004,Germany,08-Apr-22,11-Jan-25,5,cancelled,19-Jun-24,855.07,2,2,Sports,Moisturizer,Beauty,Male,1710.14,36-45,405,1009,Jun-24,80
ORD6805,CUST2805,55,PROD2005,Canada,26-Oct-22,29-Jan-24,0,active,03-Aug-23,1595.97,1,9,Electronics,T-Shirt,Clothing,Female,1595.97,46-55,753,460,Aug-23,50
ORD6806,CUST2806,66,PROD2006,UK,22-Mar-22,03-Mar-23,5,cancelled,15-Dec-23,139.58,3,17,Home,Camera,Electronics,Female,418.74,56+,1085,346,Dec-23,80
ORD6807,CUST2807,44,PROD2007,Pakistan,12-Aug-22,10-Mar-25,5,active,30-Nov-22,493.19,4,7,Clothing,Camera,Electronics,Female,1972.76,36-45,347,941,Nov-22,80
ORD6808,CUST2808,25,PROD2008,UK,06-Sep-20,01-Dec-23,4,active,03-Mar-24,3.87,9,3,Beauty,Perfume,Beauty,Female,34.83,18-25,812,1181,Mar-24,80
ORD6809,CUST2809,53,PROD2009,USA,21-Aug-21,16-Aug-22,3,active,20-Jan-24,646.02,3,46,Electronics,Face Wash,Beauty,Female,1938.06,46-55,1284,360,Jan-24,80
ORD6810,CUST2810,65,PROD2010,Pakistan,11-Feb-21,23-Apr-25,1,cancelled,18-Apr-25,331.29,6,20,Home,Foundation,Beauty,Female,1987.74,56+,303,1532,Apr-25,60
ORD6811,CUST2811,44,PROD2011,Germany,25-May-22,04-May-24,3,active,26-May-22,95.93,5,17,Clothing,Lipstick,Beauty,Male,479.65,36-45,657,710,May-22,80
ORD6812,CUST2812,24,PROD2012,Canada,03-Jan-21,06-Feb-21,5,cancelled,07-Jul-25,243.85,7,5,Electronics,Basketball,Sports,Female,1706.95,18-25,1840,34,Jul-25,80
ORD6813,CUST2813,69,PROD2013,UK,12-Mar-21,02-Jun-23,0,active,05-Aug-25,57.06,9,36,Beauty,Lamp,Home,Other,513.54,56+,994,812,Aug-25,50
ORD6814,CUST2814,56,PROD2014,India,07-Mar-21,14-Sep-21,3,active,17-Aug-25,248.2,5,49,Beauty,Tennis Racket,Sports,Female,1241,56+,1620,191,Aug-25,80
ORD6815,CUST2815,54,PROD2015,India,11-Sep-21,23-Apr-23,2,active,31-Dec-24,40.29,8,27,Sports,Tennis Racket,Sports,Female,322.32,46-55,1034,589,Dec-24,70
ORD6816,CUST2816,37,PROD2016,Canada,03-Sep-21,17-Dec-24,2,active,11-Feb-22,294.37,5,30,Beauty,Lamp,Home,Male,1471.85,36-45,430,1201,Feb-22,70
ORD6817,CUST2817,58,PROD2017,UK,26-Dec-21,22-Feb-22,0,active,24-Jun-24,103.64,9,1,Sports,Jeans,Clothing,Male,932.76,56+,1459,58,Jun-24,50
ORD6818,CUST2818,28,PROD2018,Germany,28-Aug-20,01-Mar-22,2,active,20-Aug-22,452,4,20,Electronics,Lamp,Home,Male,1808,26-35,1452,550,Aug-22,70
ORD6819,CUST2819,18,PROD2019,UK,29-Sep-21,23-Apr-25,5,active,15-May-22,899.63,1,10,Electronics,Refrigerator,Home,Female,899.63,18-25,303,1302,May-22,80
ORD6820,CUST2820,26,PROD2020,USA,10-Apr-21,31-Oct-21,2,active,03-May-24,219.62,9,21,Home,Camera,Electronics,Female,1976.58,26-35,1573,204,May-24,70
ORD6821,CUST2821,21,PROD2021,USA,25-Dec-20,27-Apr-24,2,active,26-Jan-22,183.35,9,13,Beauty,Conditioner,Beauty,Male,1650.15,18-25,664,1219,Jan-22,70
ORD6822,CUST2822,28,PROD2022,USA,12-Nov-22,28-Apr-24,5,active,22-Jul-25,634.36,3,21,Sports,Microwave,Home,Female,1903.08,26-35,663,533,Jul-25,80
ORD6823,CUST2823,20,PROD2023,Pakistan,27-Feb-21,30-Dec-22,0,active,19-Nov-22,90.04,8,47,Clothing,Smartwatch,Electronics,Female,720.32,18-25,1148,671,Nov-22,50
ORD6824,CUST2824,53,PROD2024,Pakistan,24-Oct-21,01-Oct-23,0,active,23-Jul-25,132.42,3,1,Beauty,Dumbbells,Sports,Other,397.26,46-55,873,707,Jul-25,50
ORD6825,CUST2825,39,PROD2025,USA,27-Jun-22,04-Aug-25,1,paused,22-Jan-24,369.9,2,48,Electronics,Shampoo,Beauty,Male,739.8,36-45,200,1134,Jan-24,80
ORD6826,CUST2826,45,PROD2026,Pakistan,19-Sep-20,01-Jan-22,2,cancelled,10-Jun-21,193.98,6,43,Home,Football,Sports,Male,1163.88,36-45,1511,469,Jun-21,70
ORD6827,CUST2827,61,PROD2027,Germany,19-Jul-21,06-Jan-25,4,active,23-Oct-24,213.98,3,27,Home,Sneakers,Clothing,Female,641.94,56+,410,1267,Oct-24,80
ORD6828,CUST2828,51,PROD2028,Canada,22-Aug-20,17-Aug-22,5,cancelled,23-Dec-22,139.2,9,48,Home,Jacket,Clothing,Female,1252.8,46-55,1283,725,Dec-22,80
ORD6829,CUST2829,39,PROD2029,UK,15-Mar-23,30-May-23,5,cancelled,01-Oct-23,429.99,1,29,Home,Smartwatch,Electronics,Female,429.99,36-45,997,76,Oct-23,80
ORD6830,CUST2830,66,PROD2030,Germany,10-Apr-23,29-May-23,5,cancelled,31-Jul-23,204.48,6,10,Electronics,Camera,Electronics,Male,1226.88,56+,998,49,Jul-23,80
ORD6831,CUST2831,62,PROD2031,Germany,05-Jan-22,05-Jun-25,0,cancelled,28-Sep-23,26.95,5,33,Clothing,Nail Polish,Beauty,Female,134.75,56+,260,1247,Sep-23,50
ORD6832,CUST2832,53,PROD2032,Canada,15-Jun-22,24-Mar-23,1,active,06-Jul-25,22.66,6,32,Sports,Smartwatch,Electronics,Female,135.96,46-55,1064,282,Jul-25,60
ORD6833,CUST2833,32,PROD2033,Pakistan,10-Apr-23,28-Jul-25,2,active,03-Aug-25,150.86,9,48,Electronics,Shampoo,Beauty,Male,1357.74,26-35,207,840,Aug-25,70
ORD6834,CUST2834,38,PROD2034,India,19-Aug-22,04-Jul-23,0,paused,06-May-23,347.74,3,29,Beauty,Headphones,Electronics,Male,1043.22,36-45,962,319,May-23,70
ORD6835,CUST2835,38,PROD2035,Pakistan,05-May-22,14-Feb-24,4,cancelled,08-Feb-25,11.42,9,34,Beauty,Cycling Helmet,Sports,Female,102.78,36-45,737,650,Feb-25,80
ORD6836,CUST2836,64,PROD2036,Germany,26-Mar-22,15-Jan-23,1,active,25-Jul-23,531.15,3,26,Electronics,Jacket,Clothing,Male,1593.45,56+,1132,295,Jul-23,60
ORD6837,CUST2837,33,PROD2037,India,12-Jul-22,09-Oct-22,3,paused,28-Jul-24,1339,1,48,Clothing,Conditioner,Beauty,Female,1339,26-35,1230,89,Jul-24,100
ORD6838,CUST2838,23,PROD2038,India,11-Apr-21,02-May-22,0,active,29-Sep-24,809.03,1,42,Home,Gaming Console,Electronics,Male,809.03,18-25,1390,386,Sep-24,50
